ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,tcp_rtt_ms,probe_loss,tun_exists
2025-11-25T17:15:43.000866Z,embb,uesimtun0,156801,1963,164884,2162,1.451,0,1
2025-11-25T17:15:43.000866Z,urllc,uesimtun1,153401,1933,157416,1987,0.956,0,1
2025-11-25T17:15:43.000866Z,mmtc,uesimtun2,156171,1958,163540,2134,0.947,0,1
2025-11-25T17:15:43.250272Z,embb,uesimtun0,156966,1966,165128,2167,18.887,0,1
2025-11-25T17:15:43.250272Z,urllc,uesimtun1,153541,1936,157580,1990,0.984,0,1
2025-11-25T17:15:43.250272Z,mmtc,uesimtun2,156336,1961,163784,2139,,1,1
2025-11-25T17:15:43.500440Z,embb,uesimtun0,157131,1969,165372,2172,80.099,0,1
2025-11-25T17:15:43.500440Z,urllc,uesimtun1,153706,1939,157824,1995,1.380,0,1
2025-11-25T17:15:43.500440Z,mmtc,uesimtun2,156376,1962,163844,2140,0.894,0,1
2025-11-25T17:15:43.750785Z,embb,uesimtun0,157296,1972,165616,2177,1.403,0,1
2025-11-25T17:15:43.750785Z,urllc,uesimtun1,153846,1942,157988,1998,,1,1
2025-11-25T17:15:43.750785Z,mmtc,uesimtun2,156541,1965,164088,2145,1.088,0,1
2025-11-25T17:15:44.000401Z,embb,uesimtun0,157461,1975,165860,2182,3.809,0,1
2025-11-25T17:15:44.000401Z,urllc,uesimtun1,153886,1943,158048,1999,1.168,0,1
2025-11-25T17:15:44.000401Z,mmtc,uesimtun2,156706,1968,164332,2150,0.955,0,1
2025-11-25T17:15:44.250624Z,embb,uesimtun0,157626,1978,166104,2187,18.641,0,1
2025-11-25T17:15:44.250624Z,urllc,uesimtun1,154026,1946,158212,2002,1.015,0,1
2025-11-25T17:15:44.250624Z,mmtc,uesimtun2,156871,1971,164576,2155,0.955,0,1
2025-11-25T17:15:44.500758Z,embb,uesimtun0,157791,1981,166348,2192,53.983,0,1
2025-11-25T17:15:44.500758Z,urllc,uesimtun1,154191,1949,158456,2007,,1,1
2025-11-25T17:15:44.500758Z,mmtc,uesimtun2,157011,1974,164740,2158,1.291,0,1
2025-11-25T17:15:44.750221Z,embb,uesimtun0,157956,1984,166592,2197,2.652,0,1
2025-11-25T17:15:44.750221Z,urllc,uesimtun1,154231,1950,158516,2008,0.948,0,1
2025-11-25T17:15:44.750221Z,mmtc,uesimtun2,157176,1977,164984,2163,1.336,0,1
2025-11-25T17:15:45.000602Z,embb,uesimtun0,158121,1987,166836,2202,1.544,0,1
2025-11-25T17:15:45.000602Z,urllc,uesimtun1,154371,1953,158680,2011,1.030,0,1
2025-11-25T17:15:45.000602Z,mmtc,uesimtun2,157341,1980,165228,2168,0.895,0,1
2025-11-25T17:15:45.250215Z,embb,uesimtun0,158286,1990,167080,2207,13.602,0,1
2025-11-25T17:15:45.250215Z,urllc,uesimtun1,154511,1956,158844,2014,1.566,0,1
2025-11-25T17:15:45.250215Z,mmtc,uesimtun2,157506,1983,165472,2173,0.853,0,1
2025-11-25T17:15:45.500297Z,embb,uesimtun0,158451,1993,167324,2212,68.012,0,1
2025-11-25T17:15:45.500297Z,urllc,uesimtun1,154651,1959,159008,2017,0.947,0,1
2025-11-25T17:15:45.500297Z,mmtc,uesimtun2,157671,1986,165716,2178,1.586,0,1
2025-11-25T17:15:45.749900Z,embb,uesimtun0,158616,1996,167568,2217,1.414,0,1
2025-11-25T17:15:45.749900Z,urllc,uesimtun1,154791,1962,159172,2020,,1,1
2025-11-25T17:15:45.749900Z,mmtc,uesimtun2,157836,1989,165960,2183,1.081,0,1
2025-11-25T17:15:46.000286Z,embb,uesimtun0,158781,1999,167812,2222,1.673,0,1
2025-11-25T17:15:46.000286Z,urllc,uesimtun1,154831,1963,159232,2021,,1,1
2025-11-25T17:15:46.000286Z,mmtc,uesimtun2,158001,1992,166204,2188,0.990,0,1
2025-11-25T17:15:46.250388Z,embb,uesimtun0,158946,2002,168056,2227,10.970,0,1
2025-11-25T17:15:46.250388Z,urllc,uesimtun1,154871,1964,159292,2022,,1,1
2025-11-25T17:15:46.250388Z,mmtc,uesimtun2,158166,1995,166448,2193,0.968,0,1
2025-11-25T17:15:46.500572Z,embb,uesimtun0,159111,2005,168300,2232,53.826,0,1
2025-11-25T17:15:46.500572Z,urllc,uesimtun1,154911,1965,159352,2023,1.063,0,1
2025-11-25T17:15:46.500572Z,mmtc,uesimtun2,158331,1998,166692,2198,0.867,0,1
2025-11-25T17:15:46.750332Z,embb,uesimtun0,159276,2008,168544,2237,1.286,0,1
2025-11-25T17:15:46.750332Z,urllc,uesimtun1,155051,1968,159516,2026,1.032,0,1
2025-11-25T17:15:46.750332Z,mmtc,uesimtun2,158496,2001,166936,2203,1.011,0,1
2025-11-25T17:15:47.000528Z,embb,uesimtun0,159441,2011,168788,2242,1.507,0,1
2025-11-25T17:15:47.000528Z,urllc,uesimtun1,155191,1971,159680,2029,0.940,0,1
2025-11-25T17:15:47.000528Z,mmtc,uesimtun2,158661,2004,167180,2208,0.944,0,1
2025-11-25T17:15:47.250779Z,embb,uesimtun0,159606,2014,169032,2247,18.462,0,1
2025-11-25T17:15:47.250779Z,urllc,uesimtun1,155331,1974,159844,2032,1.089,0,1
2025-11-25T17:15:47.250779Z,mmtc,uesimtun2,158826,2007,167424,2213,0.914,0,1
2025-11-25T17:15:47.500440Z,embb,uesimtun0,159771,2017,169276,2252,69.110,0,1
2025-11-25T17:15:47.500440Z,urllc,uesimtun1,155471,1977,160008,2035,1.097,0,1
2025-11-25T17:15:47.500440Z,mmtc,uesimtun2,158991,2010,167668,2218,1.219,0,1
2025-11-25T17:15:47.750062Z,embb,uesimtun0,159936,2020,169520,2257,1.525,0,1
2025-11-25T17:15:47.750062Z,urllc,uesimtun1,155636,1980,160252,2040,0.963,0,1
2025-11-25T17:15:47.750062Z,mmtc,uesimtun2,159156,2013,167912,2223,0.938,0,1
2025-11-25T17:15:48.000312Z,embb,uesimtun0,160101,2023,169764,2262,1.448,0,1
2025-11-25T17:15:48.000312Z,urllc,uesimtun1,155801,1983,160496,2045,,1,1
2025-11-25T17:15:48.000312Z,mmtc,uesimtun2,159296,2016,168076,2226,1.081,0,1
2025-11-25T17:15:48.250229Z,embb,uesimtun0,160266,2026,170008,2267,18.693,0,1
2025-11-25T17:15:48.250229Z,urllc,uesimtun1,155841,1984,160556,2046,1.078,0,1
2025-11-25T17:15:48.250229Z,mmtc,uesimtun2,159513,2020,168320,2231,0.975,0,1
2025-11-25T17:15:48.571889Z,embb,uesimtun0,160431,2029,170252,2272,1.467,0,1
2025-11-25T17:15:48.571889Z,urllc,uesimtun1,155981,1987,160720,2049,0.987,0,1
2025-11-25T17:15:48.571889Z,mmtc,uesimtun2,159678,2023,168564,2236,1.164,0,1
2025-11-25T17:15:48.750321Z,embb,uesimtun0,160596,2032,170496,2277,1.164,0,1
2025-11-25T17:15:48.750321Z,urllc,uesimtun1,156146,1990,160964,2054,1.030,0,1
2025-11-25T17:15:48.750321Z,mmtc,uesimtun2,159843,2026,168808,2241,0.936,0,1
2025-11-25T17:15:49.000153Z,embb,uesimtun0,160761,2035,170740,2282,1.230,0,1
2025-11-25T17:15:49.000153Z,urllc,uesimtun1,156286,1993,161128,2057,1.063,0,1
2025-11-25T17:15:49.000153Z,mmtc,uesimtun2,160008,2029,169052,2246,1.112,0,1
2025-11-25T17:15:49.250349Z,embb,uesimtun0,160926,2038,170984,2287,18.762,0,1
2025-11-25T17:15:49.250349Z,urllc,uesimtun1,156426,1996,161292,2060,1.150,0,1
2025-11-25T17:15:49.250349Z,mmtc,uesimtun2,160173,2032,169296,2251,1.039,0,1
2025-11-25T17:15:49.580961Z,embb,uesimtun0,161091,2041,171228,2292,1.236,0,1
2025-11-25T17:15:49.580961Z,urllc,uesimtun1,156566,1999,161456,2063,1.202,0,1
2025-11-25T17:15:49.580961Z,mmtc,uesimtun2,160338,2035,169540,2256,0.968,0,1
2025-11-25T17:15:49.750062Z,embb,uesimtun0,161256,2044,171472,2297,1.291,0,1
2025-11-25T17:15:49.750062Z,urllc,uesimtun1,156731,2002,161700,2068,0.949,0,1
2025-11-25T17:15:49.750062Z,mmtc,uesimtun2,160478,2038,169704,2259,1.143,0,1
2025-11-25T17:15:50.000364Z,embb,uesimtun0,161421,2047,171716,2302,1.553,0,1
2025-11-25T17:15:50.000364Z,urllc,uesimtun1,156871,2005,161864,2071,1.127,0,1
2025-11-25T17:15:50.000364Z,mmtc,uesimtun2,160643,2041,169948,2264,0.978,0,1
2025-11-25T17:15:50.250632Z,embb,uesimtun0,161586,2050,171960,2307,12.180,0,1
2025-11-25T17:15:50.250632Z,urllc,uesimtun1,157011,2008,162028,2074,1.356,0,1
2025-11-25T17:15:50.250632Z,mmtc,uesimtun2,160808,2044,170192,2269,,1,1
2025-11-25T17:15:50.500446Z,embb,uesimtun0,161803,2054,172204,2312,1.439,0,1
2025-11-25T17:15:50.500446Z,urllc,uesimtun1,157176,2011,162272,2079,1.091,0,1
2025-11-25T17:15:50.500446Z,mmtc,uesimtun2,160848,2045,170252,2270,1.112,0,1
2025-11-25T17:15:50.750341Z,embb,uesimtun0,161968,2057,172448,2317,1.601,0,1
2025-11-25T17:15:50.750341Z,urllc,uesimtun1,157316,2014,162436,2082,1.071,0,1
2025-11-25T17:15:50.750341Z,mmtc,uesimtun2,161013,2048,170496,2275,1.073,0,1
2025-11-25T17:15:51.000762Z,embb,uesimtun0,162133,2060,172692,2322,1.664,0,1
2025-11-25T17:15:51.000762Z,urllc,uesimtun1,157456,2017,162600,2085,,1,1
2025-11-25T17:15:51.000762Z,mmtc,uesimtun2,161178,2051,170740,2280,1.040,0,1
2025-11-25T17:15:51.250267Z,embb,uesimtun0,162298,2063,172936,2327,13.998,0,1
2025-11-25T17:15:51.250267Z,urllc,uesimtun1,157496,2018,162660,2086,,1,1
2025-11-25T17:15:51.250267Z,mmtc,uesimtun2,161343,2054,170984,2285,1.181,0,1
2025-11-25T17:15:51.565822Z,embb,uesimtun0,162463,2066,173180,2332,1.686,0,1
2025-11-25T17:15:51.565822Z,urllc,uesimtun1,157536,2019,162720,2087,0.985,0,1
2025-11-25T17:15:51.565822Z,mmtc,uesimtun2,161508,2057,171228,2290,1.005,0,1
2025-11-25T17:15:51.750462Z,embb,uesimtun0,162628,2069,173424,2337,1.415,0,1
2025-11-25T17:15:51.750462Z,urllc,uesimtun1,157676,2022,162884,2090,1.040,0,1
2025-11-25T17:15:51.750462Z,mmtc,uesimtun2,161673,2060,171472,2295,0.993,0,1
2025-11-25T17:15:52.000733Z,embb,uesimtun0,162793,2072,173668,2342,1.702,0,1
2025-11-25T17:15:52.000733Z,urllc,uesimtun1,157816,2025,163048,2093,1.095,0,1
2025-11-25T17:15:52.000733Z,mmtc,uesimtun2,161838,2063,171716,2300,1.173,0,1
2025-11-25T17:15:52.251472Z,embb,uesimtun0,162958,2075,173912,2347,37.201,0,1
2025-11-25T17:15:52.251472Z,urllc,uesimtun1,157956,2028,163212,2096,,1,1
2025-11-25T17:15:52.251472Z,mmtc,uesimtun2,162003,2066,171960,2305,1.002,0,1
2025-11-25T17:15:52.500545Z,embb,uesimtun0,163123,2078,174156,2352,1.565,0,1
2025-11-25T17:15:52.500545Z,urllc,uesimtun1,157996,2029,163272,2097,1.019,0,1
2025-11-25T17:15:52.500545Z,mmtc,uesimtun2,162168,2069,172204,2310,0.936,0,1
2025-11-25T17:15:52.750434Z,embb,uesimtun0,163288,2081,174400,2357,1.606,0,1
2025-11-25T17:15:52.750434Z,urllc,uesimtun1,158136,2032,163436,2100,0.987,0,1
2025-11-25T17:15:52.750434Z,mmtc,uesimtun2,162333,2072,172448,2315,1.017,0,1
2025-11-25T17:15:53.000409Z,embb,uesimtun0,163453,2084,174644,2362,1.777,0,1
2025-11-25T17:15:53.000409Z,urllc,uesimtun1,158276,2035,163600,2103,1.115,0,1
2025-11-25T17:15:53.000409Z,mmtc,uesimtun2,162498,2075,172692,2320,1.059,0,1
2025-11-25T17:15:53.250868Z,embb,uesimtun0,163618,2087,174888,2367,18.053,0,1
2025-11-25T17:15:53.250868Z,urllc,uesimtun1,158416,2038,163764,2106,1.111,0,1
2025-11-25T17:15:53.250868Z,mmtc,uesimtun2,162663,2078,172936,2325,1.155,0,1
2025-11-25T17:15:53.570781Z,embb,uesimtun0,163783,2090,175132,2372,1.281,0,1
2025-11-25T17:15:53.570781Z,urllc,uesimtun1,158556,2041,163928,2109,1.013,0,1
2025-11-25T17:15:53.570781Z,mmtc,uesimtun2,162828,2081,173180,2330,1.652,0,1
2025-11-25T17:15:53.750288Z,embb,uesimtun0,163948,2093,175376,2377,1.536,0,1
2025-11-25T17:15:53.750288Z,urllc,uesimtun1,158696,2044,164092,2112,1.036,0,1
2025-11-25T17:15:53.750288Z,mmtc,uesimtun2,162993,2084,173424,2335,1.185,0,1
2025-11-25T17:15:54.000502Z,embb,uesimtun0,164113,2096,175620,2382,1.775,0,1
2025-11-25T17:15:54.000502Z,urllc,uesimtun1,158836,2047,164256,2115,1.064,0,1
2025-11-25T17:15:54.000502Z,mmtc,uesimtun2,163158,2087,173668,2340,1.119,0,1
2025-11-25T17:15:54.250495Z,embb,uesimtun0,164278,2099,175864,2387,18.406,0,1
2025-11-25T17:15:54.250495Z,urllc,uesimtun1,158976,2050,164420,2118,1.164,0,1
2025-11-25T17:15:54.250495Z,mmtc,uesimtun2,163323,2090,173912,2345,1.025,0,1
2025-11-25T17:15:54.500174Z,embb,uesimtun0,164443,2102,176108,2392,1.354,0,1
2025-11-25T17:15:54.500174Z,urllc,uesimtun1,159116,2053,164584,2121,1.056,0,1
2025-11-25T17:15:54.500174Z,mmtc,uesimtun2,163488,2093,174156,2350,,1,1
2025-11-25T17:15:54.750259Z,embb,uesimtun0,164608,2105,176352,2397,1.205,0,1
2025-11-25T17:15:54.750259Z,urllc,uesimtun1,159281,2056,164828,2126,0.985,0,1
2025-11-25T17:15:54.750259Z,mmtc,uesimtun2,163528,2094,174216,2351,0.978,0,1
2025-11-25T17:15:55.000197Z,embb,uesimtun0,164773,2108,176596,2402,1.306,0,1
2025-11-25T17:15:55.000197Z,urllc,uesimtun1,159421,2059,164992,2129,0.937,0,1
2025-11-25T17:15:55.000197Z,mmtc,uesimtun2,163693,2097,174460,2356,0.991,0,1
2025-11-25T17:15:55.250497Z,embb,uesimtun0,164938,2111,176840,2407,29.260,0,1
2025-11-25T17:15:55.250497Z,urllc,uesimtun1,159561,2062,165156,2132,5.155,0,1
2025-11-25T17:15:55.250497Z,mmtc,uesimtun2,163858,2100,174704,2361,1.087,0,1
2025-11-25T17:15:55.591169Z,embb,uesimtun0,165103,2114,177084,2412,1.377,0,1
2025-11-25T17:15:55.591169Z,urllc,uesimtun1,159701,2065,165320,2135,0.996,0,1
2025-11-25T17:15:55.591169Z,mmtc,uesimtun2,164023,2103,174948,2366,0.935,0,1
2025-11-25T17:15:55.750034Z,embb,uesimtun0,165268,2117,177328,2417,1.418,0,1
2025-11-25T17:15:55.750034Z,urllc,uesimtun1,159841,2068,165484,2138,1.022,0,1
2025-11-25T17:15:55.750034Z,mmtc,uesimtun2,164188,2106,175192,2371,1.051,0,1
2025-11-25T17:15:56.000711Z,embb,uesimtun0,165433,2120,177572,2422,1.514,0,1
2025-11-25T17:15:56.000711Z,urllc,uesimtun1,159981,2071,165648,2141,,1,1
2025-11-25T17:15:56.000711Z,mmtc,uesimtun2,164353,2109,175436,2376,1.097,0,1
2025-11-25T17:15:56.250643Z,embb,uesimtun0,165598,2123,177816,2427,149.152,0,1
2025-11-25T17:15:56.250643Z,urllc,uesimtun1,160021,2072,165708,2142,1.023,0,1
2025-11-25T17:15:56.250643Z,mmtc,uesimtun2,164518,2112,175680,2381,1.024,0,1
2025-11-25T17:15:56.499993Z,embb,uesimtun0,165763,2126,178060,2432,69.428,0,1
2025-11-25T17:15:56.499993Z,urllc,uesimtun1,160186,2075,165952,2147,1.160,0,1
2025-11-25T17:15:56.499993Z,mmtc,uesimtun2,164683,2115,175924,2386,1.024,0,1
2025-11-25T17:15:56.750920Z,embb,uesimtun0,165928,2129,178304,2437,1.261,0,1
2025-11-25T17:15:56.750920Z,urllc,uesimtun1,160351,2078,166196,2152,1.009,0,1
2025-11-25T17:15:56.750920Z,mmtc,uesimtun2,164848,2118,176168,2391,1.010,0,1
2025-11-25T17:15:57.000285Z,embb,uesimtun0,166093,2132,178548,2442,1.410,0,1
2025-11-25T17:15:57.000285Z,urllc,uesimtun1,160491,2081,166360,2155,1.137,0,1
2025-11-25T17:15:57.000285Z,mmtc,uesimtun2,165013,2121,176412,2396,1.098,0,1
2025-11-25T17:15:57.250574Z,embb,uesimtun0,166258,2135,178792,2447,29.282,0,1
2025-11-25T17:15:57.250574Z,urllc,uesimtun1,160631,2084,166524,2158,,1,1
2025-11-25T17:15:57.250574Z,mmtc,uesimtun2,165178,2124,176656,2401,1.006,0,1
2025-11-25T17:15:57.500143Z,embb,uesimtun0,166423,2138,179036,2452,49.379,0,1
2025-11-25T17:15:57.500143Z,urllc,uesimtun1,160671,2085,166584,2159,1.046,0,1
2025-11-25T17:15:57.500143Z,mmtc,uesimtun2,165343,2127,176900,2406,1.065,0,1
2025-11-25T17:15:57.750414Z,embb,uesimtun0,166588,2141,179280,2457,1.225,0,1
2025-11-25T17:15:57.750414Z,urllc,uesimtun1,160811,2088,166748,2162,,1,1
2025-11-25T17:15:57.750414Z,mmtc,uesimtun2,165508,2130,177144,2411,0.981,0,1
2025-11-25T17:15:58.000730Z,embb,uesimtun0,166753,2144,179524,2462,1.582,0,1
2025-11-25T17:15:58.000730Z,urllc,uesimtun1,160851,2089,166808,2163,1.344,0,1
2025-11-25T17:15:58.000730Z,mmtc,uesimtun2,165673,2133,177388,2416,1.190,0,1
2025-11-25T17:15:58.250686Z,embb,uesimtun0,166918,2147,179768,2467,18.147,0,1
2025-11-25T17:15:58.250686Z,urllc,uesimtun1,161016,2092,167052,2168,0.956,0,1
2025-11-25T17:15:58.250686Z,mmtc,uesimtun2,165838,2136,177632,2421,0.981,0,1
2025-11-25T17:15:58.571281Z,embb,uesimtun0,167083,2150,180012,2472,1.434,0,1
2025-11-25T17:15:58.571281Z,urllc,uesimtun1,161156,2095,167216,2171,,1,1
2025-11-25T17:15:58.571281Z,mmtc,uesimtun2,166003,2139,177876,2426,1.037,0,1
2025-11-25T17:15:58.750340Z,embb,uesimtun0,167248,2153,180256,2477,1.403,0,1
2025-11-25T17:15:58.750340Z,urllc,uesimtun1,161196,2096,167276,2172,0.991,0,1
2025-11-25T17:15:58.750340Z,mmtc,uesimtun2,166168,2142,178120,2431,1.267,0,1
2025-11-25T17:15:59.000561Z,embb,uesimtun0,167413,2156,180500,2482,1.451,0,1
2025-11-25T17:15:59.000561Z,urllc,uesimtun1,161336,2099,167440,2175,1.189,0,1
2025-11-25T17:15:59.000561Z,mmtc,uesimtun2,166333,2145,178364,2436,1.024,0,1
2025-11-25T17:15:59.250561Z,embb,uesimtun0,167578,2159,180744,2487,18.839,0,1
2025-11-25T17:15:59.250561Z,urllc,uesimtun1,161476,2102,167604,2178,1.105,0,1
2025-11-25T17:15:59.250561Z,mmtc,uesimtun2,166498,2148,178608,2441,1.035,0,1
2025-11-25T17:15:59.571071Z,embb,uesimtun0,167743,2162,180988,2492,1.416,0,1
2025-11-25T17:15:59.571071Z,urllc,uesimtun1,161616,2105,167768,2181,0.993,0,1
2025-11-25T17:15:59.571071Z,mmtc,uesimtun2,166663,2151,178852,2446,1.020,0,1
2025-11-25T17:15:59.750729Z,embb,uesimtun0,167908,2165,181232,2497,1.318,0,1
2025-11-25T17:15:59.750729Z,urllc,uesimtun1,161756,2108,167932,2184,1.035,0,1
2025-11-25T17:15:59.750729Z,mmtc,uesimtun2,166828,2154,179096,2451,1.028,0,1
2025-11-25T17:16:00.000469Z,embb,uesimtun0,168073,2168,181476,2502,1.745,0,1
2025-11-25T17:16:00.000469Z,urllc,uesimtun1,161896,2111,168096,2187,1.377,0,1
2025-11-25T17:16:00.000469Z,mmtc,uesimtun2,166993,2157,179340,2456,1.415,0,1
2025-11-25T17:16:00.250385Z,embb,uesimtun0,168238,2171,181720,2507,53.916,0,1
2025-11-25T17:16:00.250385Z,urllc,uesimtun1,162036,2114,168260,2190,1.337,0,1
2025-11-25T17:16:00.250385Z,mmtc,uesimtun2,167210,2161,179584,2461,0.993,0,1
2025-11-25T17:16:00.499927Z,embb,uesimtun0,168403,2174,181964,2512,52.176,0,1
2025-11-25T17:16:00.499927Z,urllc,uesimtun1,162201,2117,168504,2195,,1,1
2025-11-25T17:16:00.499927Z,mmtc,uesimtun2,167375,2164,179828,2466,1.090,0,1
2025-11-25T17:16:00.750412Z,embb,uesimtun0,168568,2177,182208,2517,1.553,0,1
2025-11-25T17:16:00.750412Z,urllc,uesimtun1,162241,2118,168564,2196,1.935,0,1
2025-11-25T17:16:00.750412Z,mmtc,uesimtun2,167540,2167,180072,2471,0.923,0,1
2025-11-25T17:16:01.000423Z,embb,uesimtun0,168733,2180,182452,2522,1.578,0,1
2025-11-25T17:16:01.000423Z,urllc,uesimtun1,162381,2121,168728,2199,1.910,0,1
2025-11-25T17:16:01.000423Z,mmtc,uesimtun2,167705,2170,180316,2476,1.115,0,1
2025-11-25T17:16:01.250238Z,embb,uesimtun0,168898,2183,182696,2527,19.048,0,1
2025-11-25T17:16:01.250238Z,urllc,uesimtun1,162521,2124,168892,2202,1.424,0,1
2025-11-25T17:16:01.250238Z,mmtc,uesimtun2,167870,2173,180560,2481,1.157,0,1
2025-11-25T17:16:01.571161Z,embb,uesimtun0,169063,2186,182940,2532,1.379,0,1
2025-11-25T17:16:01.571161Z,urllc,uesimtun1,162661,2127,169056,2205,,1,1
2025-11-25T17:16:01.571161Z,mmtc,uesimtun2,168035,2176,180804,2486,1.026,0,1
2025-11-25T17:16:01.750762Z,embb,uesimtun0,169228,2189,183184,2537,1.248,0,1
2025-11-25T17:16:01.750762Z,urllc,uesimtun1,162701,2128,169116,2206,1.005,0,1
2025-11-25T17:16:01.750762Z,mmtc,uesimtun2,168200,2179,181048,2491,0.887,0,1
2025-11-25T17:16:01.999900Z,embb,uesimtun0,169393,2192,183428,2542,6.904,0,1
2025-11-25T17:16:01.999900Z,urllc,uesimtun1,162841,2131,169280,2209,1.162,0,1
2025-11-25T17:16:01.999900Z,mmtc,uesimtun2,168365,2182,181292,2496,0.983,0,1
2025-11-25T17:16:02.250830Z,embb,uesimtun0,169558,2195,183672,2547,48.514,0,1
2025-11-25T17:16:02.250830Z,urllc,uesimtun1,162981,2134,169444,2212,,1,1
2025-11-25T17:16:02.250830Z,mmtc,uesimtun2,168530,2185,181536,2501,0.999,0,1
2025-11-25T17:16:02.500566Z,embb,uesimtun0,169723,2198,183916,2552,93.885,0,1
2025-11-25T17:16:02.500566Z,urllc,uesimtun1,163021,2135,169504,2213,3.372,0,1
2025-11-25T17:16:02.500566Z,mmtc,uesimtun2,168695,2188,181780,2506,1.027,0,1
2025-11-25T17:16:02.750055Z,embb,uesimtun0,169888,2201,184160,2557,1.452,0,1
2025-11-25T17:16:02.750055Z,urllc,uesimtun1,163186,2138,169748,2218,0.983,0,1
2025-11-25T17:16:02.750055Z,mmtc,uesimtun2,168860,2191,182024,2511,1.111,0,1
2025-11-25T17:16:03.000559Z,embb,uesimtun0,170053,2204,184404,2562,1.526,0,1
2025-11-25T17:16:03.000559Z,urllc,uesimtun1,163326,2141,169912,2221,1.156,0,1
2025-11-25T17:16:03.000559Z,mmtc,uesimtun2,169025,2194,182268,2516,1.055,0,1
2025-11-25T17:16:03.251005Z,embb,uesimtun0,170218,2207,184648,2567,27.962,0,1
2025-11-25T17:16:03.251005Z,urllc,uesimtun1,163466,2144,170076,2224,1.344,0,1
2025-11-25T17:16:03.251005Z,mmtc,uesimtun2,169190,2197,182512,2521,1.086,0,1
2025-11-25T17:16:03.500301Z,embb,uesimtun0,170383,2210,184892,2572,69.314,0,1
2025-11-25T17:16:03.500301Z,urllc,uesimtun1,163631,2147,170320,2229,1.212,0,1
2025-11-25T17:16:03.500301Z,mmtc,uesimtun2,169330,2200,182676,2524,1.056,0,1
2025-11-25T17:16:03.750988Z,embb,uesimtun0,170548,2213,185136,2577,1.326,0,1
2025-11-25T17:16:03.750988Z,urllc,uesimtun1,163796,2150,170564,2234,,1,1
2025-11-25T17:16:03.750988Z,mmtc,uesimtun2,169470,2203,182840,2527,0.945,0,1
2025-11-25T17:16:04.000604Z,embb,uesimtun0,170713,2216,185380,2582,1.470,0,1
2025-11-25T17:16:04.000604Z,urllc,uesimtun1,163836,2151,170624,2235,1.162,0,1
2025-11-25T17:16:04.000604Z,mmtc,uesimtun2,169635,2206,183084,2532,1.156,0,1
2025-11-25T17:16:04.250124Z,embb,uesimtun0,170878,2219,185624,2587,79.065,0,1
2025-11-25T17:16:04.250124Z,urllc,uesimtun1,163976,2154,170788,2238,1.112,0,1
2025-11-25T17:16:04.250124Z,mmtc,uesimtun2,169800,2209,183328,2537,0.925,0,1
2025-11-25T17:16:04.500776Z,embb,uesimtun0,171043,2222,185868,2592,48.786,0,1
2025-11-25T17:16:04.500776Z,urllc,uesimtun1,164141,2157,171032,2243,,1,1
2025-11-25T17:16:04.500776Z,mmtc,uesimtun2,169940,2212,183492,2540,0.952,0,1
2025-11-25T17:16:04.750480Z,embb,uesimtun0,171208,2225,186112,2597,1.493,0,1
2025-11-25T17:16:04.750480Z,urllc,uesimtun1,164181,2158,171092,2244,0.932,0,1
2025-11-25T17:16:04.750480Z,mmtc,uesimtun2,170105,2215,183736,2545,0.955,0,1
2025-11-25T17:16:05.000137Z,embb,uesimtun0,171373,2228,186356,2602,1.507,0,1
2025-11-25T17:16:05.000137Z,urllc,uesimtun1,164321,2161,171256,2247,1.097,0,1
2025-11-25T17:16:05.000137Z,mmtc,uesimtun2,170270,2218,183980,2550,1.241,0,1
2025-11-25T17:16:05.250941Z,embb,uesimtun0,171538,2231,186600,2607,18.397,0,1
2025-11-25T17:16:05.250941Z,urllc,uesimtun1,164461,2164,171420,2250,1.312,0,1
2025-11-25T17:16:05.250941Z,mmtc,uesimtun2,170435,2221,184224,2555,0.982,0,1
2025-11-25T17:16:05.500413Z,embb,uesimtun0,171703,2234,186844,2612,110.156,0,1
2025-11-25T17:16:05.500413Z,urllc,uesimtun1,164601,2167,171584,2253,1.852,0,1
2025-11-25T17:16:05.500413Z,mmtc,uesimtun2,170600,2224,184468,2560,,1,1
2025-11-25T17:16:05.750288Z,embb,uesimtun0,171868,2237,187088,2617,1.436,0,1
2025-11-25T17:16:05.750288Z,urllc,uesimtun1,164766,2170,171828,2258,0.997,0,1
2025-11-25T17:16:05.750288Z,mmtc,uesimtun2,170640,2225,184528,2561,0.960,0,1
2025-11-25T17:16:06.000815Z,embb,uesimtun0,172033,2240,187332,2622,5.782,0,1
2025-11-25T17:16:06.000815Z,urllc,uesimtun1,164931,2173,172072,2263,1.079,0,1
2025-11-25T17:16:06.000815Z,mmtc,uesimtun2,170780,2228,184692,2564,1.271,0,1
2025-11-25T17:16:06.250570Z,embb,uesimtun0,172198,2243,187576,2627,28.973,0,1
2025-11-25T17:16:06.250570Z,urllc,uesimtun1,165071,2176,172236,2266,1.093,0,1
2025-11-25T17:16:06.250570Z,mmtc,uesimtun2,170945,2231,184936,2569,1.198,0,1
2025-11-25T17:16:06.500713Z,embb,uesimtun0,172363,2246,187820,2632,49.021,0,1
2025-11-25T17:16:06.500713Z,urllc,uesimtun1,165211,2179,172400,2269,,1,1
2025-11-25T17:16:06.500713Z,mmtc,uesimtun2,171110,2234,185180,2574,0.897,0,1
